reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
b9436145-33f5-4027-82dd-aa448b685e99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"parah game bikin emosi, game hoki hokian sistem ga bisa nyesuain kita bermain, jelek",1,1,,2025-08-09 07:33:38,,,
5ebc7fe3-32ba-473a-8ed6-0775eea2398f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ML LAMA LAMA BOSEN TAPI MCGG BISA SOLO,5,0,1.2.6.1961,2025-08-09 07:14:27,,,1.2.6.1961
c1193613-7d1c-428b-98d7-bf6cd07751a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game gaocr,5,0,1.2.6.1961,2025-08-09 06:47:40,,,1.2.6.1961
16fc45ac-e149-4109-b81d-31099bee09cb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game stres B3 4gold klh sama B3 1 gold rusak muntun stress,1,0,1.2.6.1961,2025-08-09 06:39:10,,,1.2.6.1961
377ab6df-0d62-4a21-812a-4ed1ea19fdaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan game nya seru,5,0,1.2.6.1961,2025-08-09 06:31:01,,,1.2.6.1961
e13bbe2f-2493-4197-aedb-7d9a1c76b580,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Damage hero gk konsisten,2,0,1.2.6.1961,2025-08-09 06:28:25,,,1.2.6.1961
6f8ef4e3-d7b0-4f60-9fc9-0ae9a430c58a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,5,0,1.2.6.1961,2025-08-09 06:13:59,,,1.2.6.1961
e48a8ea0-6540-4889-8a8a-ea537d2b3241,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terbaik,5,0,1.2.6.1961,2025-08-09 05:56:08,,,1.2.6.1961
d2a7ba13-ed89-4a83-a037-28c29dd68332,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good job,5,0,1.2.6.1961,2025-08-09 05:51:37,,,1.2.6.1961
74e609d5-276a-4e8c-b21e-b929cd37c063,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap permainan nya,5,0,1.2.6.1961,2025-08-09 05:48:37,,,1.2.6.1961
2e04fe7f-c8a5-488d-87d4-f970dba3ffce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"GAME NYA JELEK,MAEN MODAL HOKI",1,0,1.2.6.1961,2025-08-09 05:48:02,,,1.2.6.1961
2dfa59d4-fb3b-4917-8a85-482108709840,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat baik dan memuaskan,5,0,1.2.6.1961,2025-08-09 05:28:10,,,1.2.6.1961
60bab156-81b7-49bc-8e85-5e71dc4f656a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong di sesuaikan lagi moonton dengan blessing harusnya,2,0,1.2.6.1961,2025-08-09 05:07:05,,,1.2.6.1961
1f6abbde-ca80-4d87-a500-af48585d8402,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,,2025-08-09 05:00:35,,,
8ab5b32d-2cdf-4a81-be34-807a7bc9be47,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,good cukup menghibur,5,0,1.2.6.1961,2025-08-09 04:38:03,,,1.2.6.1961
7c41fa24-1031-4da3-8e72-14a8025f4a07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,asik dan mantap,5,0,1.1.85.1742,2025-08-09 04:24:49,,,1.1.85.1742
a08887a9-0104-40f9-b353-53b3916f44b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"buatku magic chess adalah teman bermain yang sempurna, dimulai dari pelajaran yang bisa diambil, makna juga kita dapatkan, mulai dari mengatur rencana, strategi untuk menjadi pemenang, menurut ku best lah magic chess gogo kali ini",5,4,1.2.6.1961,2025-08-09 04:17:56,,,1.2.6.1961
6f3de1c9-a279-4d3a-86ce-f772e5e267af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.2.6.1961,2025-08-09 03:33:24,,,1.2.6.1961
26a641cd-1b75-47fb-8709-29de3cf47c30,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Menyenangkan, dan Mengasah Otak keren Magic Chess",5,0,1.2.6.1961,2025-08-09 03:27:43,,,1.2.6.1961
e1ab89e7-c3b2-4146-9ff5-77dca6cae3c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Alhamdulillah seru mainya, meskipun lebih berat dari mlbb,suka bikin frame parah lag parah,tapi rame banget dah...",5,1,1.2.6.1961,2025-08-09 03:19:25,,,1.2.6.1961
02e76991-a9a3-49fd-8c58-bb47c2ae3534,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,1.2.6.1961,2025-08-09 03:11:16,,,1.2.6.1961
569e74c6-ed14-4ba3-9ddb-780c6e4b7808,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus banget, cocok buat orang yg ga pernah imortal",5,0,1.2.6.1961,2025-08-09 02:52:25,,,1.2.6.1961
bdd35fb6-7200-4f76-89c9-93747e00d014,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren,5,0,1.2.6.1961,2025-08-09 02:17:13,,,1.2.6.1961
981a8b0e-9ee0-4fc3-9358-96ba1977475a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sering di scam woii,5,0,,2025-08-09 01:48:32,,,
d19b3734-dad4-46e0-a659-dc7510f052e2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udah oke sih kayaknya,3,0,,2025-08-09 01:39:39,,,
a5388ef5-b4e8-4773-aa05-5329ed9dfd38,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kalo mabar musuhnya tolong di seimbangin gw honor temen gw legend musuhnya Glory anying,5,0,1.1.85.1742,2025-08-09 01:27:08,,,1.1.85.1742
ae5f3b64-185b-4eec-95a6-1955b55b2227,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game yg sangat bagus cuma heronya ga sebagus dulu,4,0,,2025-08-09 00:44:00,,,
98a40b04-b86d-45a7-a69a-385dba6cfaf0,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,intinya favorit ni geme✓,5,0,1.2.6.1961,2025-08-09 00:28:50,,,1.2.6.1961
e9758192-db82-4e35-9987-cf3bdbea44b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,5,0,1.2.6.1961,2025-08-09 00:17:00,,,1.2.6.1961
a86cfbc8-6f85-4e7a-b37f-4d8bc8bf9a33,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"keseringan download data padahal kemarin udah didownload, eh pas masuk disuruh download lagi",1,3,1.2.6.1961,2025-08-08 23:27:37,,,1.2.6.1961
2872159b-3e91-46d1-8f91-da59849e7d7f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru apalagi sekarang ada mc yg lama makin suka main nya,5,0,1.1.94.1861,2025-08-08 22:53:34,,,1.1.94.1861
873fec81-4444-4616-9bb4-deb1e799ea0a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantappp,5,0,1.2.6.1961,2025-08-08 22:19:42,,,1.2.6.1961
a178c48d-d951-4789-9523-000c0d045296,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Game tidak adil. Tidak menerima kritik dan perbaikan dari pemain. Moonton pilih kasih. Masih bagusan Magic Chess yang dulu daripada yang sekarang. Matchmaking tidak adil, dapet hero random, tidak sesuai dengan sinergi yang diinginkan, cari hero susah, malah dapet hero yang sinergi nya beda sama yang kita miliki. Kocak. Bagusan yang dulu, diawal pertandingan rebutan hero buat sinergi yang dibutuhkan.",1,130,1.2.6.1961,2025-08-08 21:47:35,,,1.2.6.1961
e570689c-c4b4-4f9a-b984-88084b67db31,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enjoy sih,5,0,1.2.6.1961,2025-08-08 21:32:46,,,1.2.6.1961
78aeb1e6-4076-4a5e-9547-0cd43da7f5e1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.2.6.1961,2025-08-08 21:20:40,,,1.2.6.1961
fb880b67-9c65-4575-ab0b-d1ea7976da12,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ahhh,5,0,1.2.6.1961,2025-08-08 21:16:18,,,1.2.6.1961
bfb1107a-f994-4200-b5de-ff091a896704,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kren abis,5,0,1.1.94.1861,2025-08-08 20:20:06,,,1.1.94.1861
e8109e14-50b4-45fd-b116-55b524b6d1a4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game kontrol,1,0,,2025-08-08 19:43:55,,,
c2e49512-d743-43ce-9467-55fc1136201c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,,2025-08-08 19:18:44,,,
82e28615-b193-4140-8be3-029e2a8d0022,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus gamenya,5,0,1.2.6.1961,2025-08-08 18:49:07,,,1.2.6.1961
1805c61d-e50b-4d05-913f-5a42fa37bbaa,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,seru,5,0,1.2.6.1961,2025-08-08 18:42:54,,,1.2.6.1961
16adadb8-9857-416e-889d-69b5ab981825,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,MenAntang.. strategi yang tepat akan beruntung..,5,0,1.2.6.1961,2025-08-08 18:23:14,,,1.2.6.1961
1fc184e9-1353-4380-abd6-664361b89340,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,permainan nya bagus,5,0,1.2.6.1961,2025-08-08 18:20:49,,,1.2.6.1961
95b1389c-dc01-4e84-82b7-f42aeeb1de55,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,1.2.6.1961,2025-08-08 18:09:24,,,1.2.6.1961
90554914-bbe2-4332-9d35-921295958d7d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"tolong di tambah waktu saat masa persiapan sebelum war, karna itu sangat penting untuk ngerol dan mengatur strategi. saya merasa spes waktu saat masa persiapan terlalu cepat",5,1,1.2.6.1961,2025-08-08 17:44:31,,,1.2.6.1961
e48828fe-cfcd-4473-80b0-71995d96b2d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,susah banget ngumpulin sinergi aja sampe selesai pertandingan. untuk ngumpulin Hero naik bintang paling ampuh sulit nya. sakit otak saya make game ini. bukan nya menghilangkan pikiran dari kerja malah bertambah. emg buruk banget update nya kali ini sihhh👎🏻,1,22,1.2.6.1961,2025-08-08 17:39:46,,,1.2.6.1961
4730319a-ac0d-461e-9500-ad7a643b94af,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saran mb data nya dikurangi sih,4,0,,2025-08-08 17:34:19,,,
9e99bba6-0e87-4d57-a0cc-df64fcf5d959,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bintang 4 dulu kalau lancelot di buff +1/2 gold baru bintang 10000,4,0,1.1.94.1861,2025-08-08 17:28:55,,,1.1.94.1861
9e567d11-3603-41e8-b0d7-6a36e721dd99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Mantap,5,0,1.2.6.1961,2025-08-08 17:28:02,,,1.2.6.1961
dc7e1165-14c8-4a0a-99a3-7f20c992fe3c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu sering ngasih dark system,1,1,1.2.6.1961,2025-08-08 17:09:34,,,1.2.6.1961
44fb04a4-b3e2-433d-a9b0-b3d40e9494f9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"semakin seru karna banyak proplayer dsini jadi bisa sambil belajar dari mereka, grafik gamenya bagus dan keren, semoga semakin di maksimalkan lagi.",5,1,1.2.6.1961,2025-08-08 17:04:42,,,1.2.6.1961
803f498f-a8e8-40f0-b0f8-491a32ea364c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,cukup menyenangkan 👍🏻👍🏻,5,0,1.2.6.1961,2025-08-08 17:00:15,,,1.2.6.1961
95665d62-5ade-42d0-b22d-2178245c6ae1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap saya suka,5,0,1.2.6.1961,2025-08-08 16:58:49,,,1.2.6.1961
955e462d-c66d-4166-ad91-ce62afb73dc2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"min, gua msih ad kekrngn ni sma game nya alangkah lbih bgusnya klau mau memperbnyak peminat untuk gmnya sndiri, in mnrut sya pribadi, klau bisa di buatin mode rnked versi duo, kyak di mode tag team gitu min, jadi klau mislnya kita mau main bareng teman gk mesti atu gk hrus jdi musuh, ya... nmnya mabar itu kn hrus setim kn mlh bkn sebliknya, gk enak min mabar sma teman ehhhh tau-tau pas main jadi musuh, ya gue tau ni game srategi tpi kurng aj gitu min klau gk ad mode duo nya, trmh ksih permisi🙏",4,8,1.2.6.1961,2025-08-08 16:37:28,,,1.2.6.1961
186a14fd-80a2-4714-b27f-40520858d9ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget,5,0,,2025-08-08 16:35:16,,,
f7d4cd5b-4bc5-46f9-bc94-c3ab0c032887,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kenapa stuck di loading screen ya?,1,0,1.2.6.1961,2025-08-08 16:20:10,,,1.2.6.1961
f5d2e9cb-42a3-4669-a086-2874e7db6a22,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.2.6.1961,2025-08-08 16:15:05,,,1.2.6.1961
f6b2beef-72f3-4d08-ad0b-921670a5f534,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Ga enak, enakan yang dulu",1,0,,2025-08-08 15:58:25,,,
1c492c05-96d5-45ca-8e2a-f8d56692d5e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.2.6.1961,2025-08-08 15:56:53,,,1.2.6.1961
af53120c-6125-4739-aa52-597e52ddb6a3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,GAME RUSAK LAGI MAIN JARINGAN ILANG BLOKKKKK,1,0,1.2.6.1961,2025-08-08 15:48:12,,,1.2.6.1961
82c57984-1a65-47a4-8ffa-20e38bc335d7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus dr segi skin,hanya saja saya masih blom mengerti cara bermain yg baik dan bener.memposisikan hero tempatnya dmn...",5,0,1.2.6.1961,2025-08-08 15:42:08,,,1.2.6.1961
e468aa4a-d650-4198-99c1-67b899ad2fcb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,top,5,0,1.2.6.1961,2025-08-08 15:30:51,,,1.2.6.1961
79b45cc8-53cf-4f70-86aa-3f172ac55e72,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"pengalaman buruk dalam bermain game ini, semakin tidak bagus dan tidak rekomendasi untuk memainkannya. terimakasih",1,0,,2025-08-08 15:29:31,,,
7358b89b-36ea-4fa8-bc53-41ad14dba664,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Suka sama permainan nya,5,0,1.2.6.1961,2025-08-08 15:21:52,,,1.2.6.1961
6a8a173f-c564-4780-8ebc-942972a6b1a1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap muntonn,5,0,1.2.6.1961,2025-08-08 15:20:37,,,1.2.6.1961
b6fe9ced-0a52-4e7c-98a4-df1e5f446028,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantull,5,0,,2025-08-08 15:20:17,,,
3e333677-e953-443d-b8a8-5533a27a99ce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,1.2.6.1961,2025-08-08 15:14:51,,,1.2.6.1961
5da5d821-b99f-490e-a919-e9512ce5c0b9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"oy ton gua pake comannder lunox itu berharap bleseing nya salah, ini blesing gua lebih dari 7x bahkan sampe nolan tetep ke eru semua kocak, coba aja kalo gua pake comannder lain pasti blesingnya samping terus wkwkwk KOCAK ton ton",1,0,1.1.94.1861,2025-08-08 15:11:27,,,1.1.94.1861
7522473c-f68a-4ab5-a2ad-686615ad1341,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lebih baik gk usah di download,1,1,1.1.94.1861,2025-08-08 15:09:37,,,1.1.94.1861
e27c55b9-a47b-4793-8748-68052025a6fd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lawan tidak seimbang,2,0,,2025-08-08 15:02:42,,,
6748afce-273f-4560-8a2d-244a320a522e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap,5,0,1.2.6.1961,2025-08-08 14:43:51,,,1.2.6.1961
6634c2a7-0734-490b-8c0d-81cd914afe01,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Hero harga 5 di batasin jumlahnya comander TAZZ/Liliya di nerf parah Game adil dari mana coba,1,0,1.1.94.1861,2025-08-08 14:19:27,,,1.1.94.1861
2c359f41-d751-4795-a85a-61b01ab32fc6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,I like this,5,0,1.2.6.1961,2025-08-08 14:14:51,,,1.2.6.1961
d21e5a3a-8b25-4916-9e85-b0beb53e783f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,masih ad dark system gimana ceritanya Hero 5gold B2 kalah sama Hero B2 harga 2 gold klo GK lw LG kena dark system wakakakk,1,0,1.2.6.1961,2025-08-08 14:10:16,,,1.2.6.1961
